6f94d5c5-3ac7-4e53-9209-fef53d200792,One Hell of a Day,Rainbow,41c2aa33-c1c2-437d-a40b-c74d5dd64416,,,,,,won,,,,,Transpire,,,,,,,,,,,,,,,,,,,,,,,,
2c780abf-46a7-4195-bf4a-1b183aecd6d0,One Hell of a Day,Pig,c38b6dcc-ec69-45bc-b59c-68796a522f66,,,,,,won,,,,,VECTORLORD,,,,,,,,,,,,,,,,,,,,,,,,
f02c40f6-21e8-4d4a-b16a-f4266399fb3c,One Hell of a Day,SUM10,e47db200-15af-48e1-819d-2742c7263648,,,,,,won,,,,,Heads Run,,,,,,,,,,,,,,,,,,,,,,,,
d9231a17-a209-468b-939d-8f1302ac78b9,One Hell of a Day,Jonus,e32b2761-9ca3-4262-b3bb-81e87757f62e,,,,,,won,,,,,Burn It Down,,,,,,,,,,,,,,,,,,,,,,,,
9d23a5b8-1665-44b0-805b-59ffdba0a75f,One Hell of a Day,RanDoom,6e29c9e1-aeac-4156-b0a6-3032c9f3223a,,,,,,won,,,,,Tick Tack Puppet,,,,,,,,,,,,,,,,,,,,,,,,
3068a814-bc6b-4c53-992c-c61d7864e261,One Hell of a Day,NiceStickman,e5c4c97a-b7c5-46f4-9a2c-a484d5ef255f,,,,,,won,,,,,Lorera,,,,,,,,,,,,,,,,,,,,,,,,
4fbb9ec6-c4bb-4a8e-96b2-174e961ff029,One Hell of a Day,tired,1538b2e3-ec4f-476f-8c88-39be21f8d79e,,,,,,won,,,,,Ducks Can Drive,,,,,,,,,,,,,,,,,,,,,,,,
e8a5e41f-d3c3-4f4b-9544-90fdf5588f4f,One Hell of a Day,Ramia,992f86df-6327-47f7-ba0c-0212126c0aaf,,,,,,won,,,,,Heroine of the Sniper,,,,,,,,,,,,,,,,,,,,,,,,
587ef7f6-3653-4b8d-817c-8d613e158ba9,One Hell of a Day,kiehi,bc54ac04-976e-4d7b-b24e-bfb52c6db0fa,,,,,,won,,,,,Gunborg: Dark Matters,,,,,,,,,,,,,,,,,,,,,,,,
083f3149-95bb-4361-8ecb-6972dac3efa8,One Hell of a Day,AkaraWA,c347141f-fb6c-4512-bc27-63292d943980,,,,,,won,,,,,Ducks Can Drive,,,,,,,,,,,,,,,,,,,,,,,,
fb486228-e126-4c19-877b-87df6e2305d2,One Hell of a Day,Owl,bb3759e6-8212-4e82-8de6-a94db63daf71,,,,,,won,,,,,Shipped,,,,,,,,,,,,,,,,,,,,,,,,
be024882-d680-4511-8887-86d110f8bc55,One Hell of a Day,Owl,bb3759e6-8212-4e82-8de6-a94db63daf71,,,,,,won,,,,,Heads Run,,,,,,,,,,,,,,,,,,,,,,,,
4587dc77-248f-46dd-bdc6-7e4ebd623a04,One Hell of a Day,The Russian Tanker,81227d6a-c059-41c5-b4a7-c9c134170a2c,,,,,,won,,,,,Bananner Nababber,,,,,,,,,,,,,,,,,,,,,,,,
a0a51b4b-77a1-4c58-901a-d6542a2c60da,One Hell of a Day,MrCooper,c9a67a56-2676-4874-ae81-7f991f414790,,,,,,won,,,,,Save the Reactor,,,,,,,,,,,,,,,,,,,,,,,,
642057f8-a142-4443-b0d7-95be83f02532,One Hell of a Day,actor-river,171aeeb8-555c-41eb-b18d-49ea572b8061,,,,,,won,,,,,Savant - Ascent,,,,,,,,,,,,,,,,,,,,,,,,
98c162ac-ab2f-4690-9683-7ba234826e47,One Hell of a Day,Ben,9eb48426-4d19-4278-9fae-e66fc3daecce,,,,,,won,,,,,Donut Dodo,,,,,,,,,,,,,,,,,,,,,,,,
7cbac272-87a6-4cec-98c6-a5fb5bd28365,One Hell of a Week,SomeMugger,422108a7-731d-49da-ad8c-4c605b1bb181,,,,,,won,,,,,Akane,Tadpole Treble,REVOLVER360 RE:ACTOR,High Hell,Overclocked,,,,,,,,,,,,,,,,,,,,
a94c5159-bf79-42de-8863-3d06b48192d4,One Hell of a Week,Uzzbuzz,9e83dc6b-9c6b-4949-9928-722636f749ab,,,,,,won,,,,,Outbuddies,Sound Slide,Jet Buster,Desync,Salmon Ninja,,,,,,,,,,,,,,,,,,,,
fed6b3d9-78f8-4616-ba76-0bba6d4e2072,One Hell of a Week,LoyalDeath,36cb85be-ab7b-4293-b7ac-c2920297eaa2,,,,,,won,,,,,Hotline Miami,Neo Neo,Godstrike,God Damn the Garden,1001 Spikes,,,,,,,,,,,,,,,,,,,,
